wins,wins_by_sub,losses,losses_by_sub,opponent_wins,opponent_wins_by_sub,opponent_losses,opponent_losses_by_sub,wins_vs_opponent,wins_vs_opponent_by_sub,losses_vs_opponent,losses_vs_opponent_by_sub,result
77,44,25,0,75,15,24,8,0,0,4,0,3
77,44,25,0,199,71,22,1,1,0,7,0,3
77,44,25,0,93,59,7,0,0,0,1,0,3
77,44,25,0,199,71,22,1,1,0,7,0,3
77,44,25,0,199,71,22,1,1,0,7,0,3
77,44,25,0,136,37,42,10,0,0,0,0,4
77,44,25,0,60,26,49,17,1,1,1,0,3
77,44,25,0,129,56,24,1,0,0,1,0,3
77,44,25,0,75,41,24,3,0,0,1,0,3
77,44,25,0,166,47,52,4,0,0,1,0,3
77,44,25,0,42,16,3,0,1,0,1,0,3
77,44,25,0,216,112,24,0,0,0,1,0,3
77,44,25,0,75,15,24,8,0,0,4,0,3
77,44,25,0,109,48,55,17,3,1,1,0,3
77,44,25,0,46,23,11,1,0,0,2,0,3
77,44,25,0,63,16,29,7,0,0,1,0,3
77,44,25,0,75,15,24,8,0,0,4,0,3
77,44,25,0,199,71,22,1,1,0,7,0,3
77,44,25,0,199,71,22,1,1,0,7,0,3
77,44,25,0,199,71,22,1,1,0,7,0,3
77,44,25,0,46,23,11,1,0,0,2,0,3
77,44,25,0,199,71,22,1,1,0,7,0,3
77,44,25,0,75,15,24,8,0,0,4,0,3
77,44,25,0,63,25,31,4,1,0,1,0,3
77,44,25,0,78,42,36,8,3,1,0,0,1
77,44,25,0,42,16,3,0,1,0,1,0,1
77,44,25,0,26,9,30,12,1,0,0,0,1
77,44,25,0,27,23,22,8,2,1,0,0,0
77,44,25,0,27,23,22,8,2,1,0,0,1
77,44,25,0,115,39,71,10,1,0,0,0,1
77,44,25,0,31,8,11,0,1,0,0,0,1
77,44,25,0,109,48,55,17,3,1,1,0,1
77,44,25,0,60,26,49,17,1,1,1,0,0
77,44,25,0,78,42,36,8,3,1,0,0,1
77,44,25,0,111,29,55,9,2,2,0,0,0
77,44,25,0,109,48,55,17,3,1,1,0,0
77,44,25,0,23,19,8,6,1,1,0,0,0
77,44,25,0,68,17,30,4,1,0,0,0,1
77,44,25,0,20,13,5,2,1,1,0,0,0
77,44,25,0,40,13,9,2,2,1,0,0,0
77,44,25,0,26,6,11,5,2,1,0,0,1
77,44,25,0,50,18,31,6,2,1,0,0,0
77,44,25,0,50,18,31,6,2,1,0,0,1
77,44,25,0,109,48,55,17,3,1,1,0,1
77,44,25,0,78,23,17,5,2,2,0,0,0
77,44,25,0,12,3,9,2,1,0,0,0,1
77,44,25,0,26,6,11,5,2,1,0,0,0
77,44,25,0,78,42,36,8,3,1,0,0,0
77,44,25,0,199,71,22,1,1,0,7,0,1
77,44,25,0,32,13,9,2,1,1,0,0,0
77,44,25,0,54,13,30,4,1,1,0,0,0
77,44,25,0,21,8,11,2,1,1,0,0,0
77,44,25,0,41,16,18,5,1,0,0,0,1
77,44,25,0,111,29,55,9,2,2,0,0,0
77,44,25,0,29,12,3,1,1,0,0,0,1
77,44,25,0,40,12,16,4,1,1,0,0,0
77,44,25,0,58,24,21,4,1,1,0,0,0
77,44,25,0,78,23,17,5,2,2,0,0,0
77,44,25,0,13,8,4,1,1,1,0,0,0
77,44,25,0,42,16,18,0,2,0,0,0,1
77,44,25,0,42,16,18,0,2,0,0,0,1
77,44,25,0,31,9,13,4,1,1,0,0,0
77,44,25,0,40,13,9,2,2,1,0,0,1
77,44,25,0,63,25,31,4,1,0,1,0,1
12,4,8,2,66,51,30,10,0,0,2,2,2
12,4,8,2,66,51,30,10,0,0,2,2,2
12,4,8,2,53,25,38,12,0,0,1,0,3
12,4,8,2,146,44,62,22,0,0,1,0,3
12,4,8,2,65,43,53,21,0,0,1,0,3
12,4,8,2,43,14,17,1,0,0,1,0,3
12,4,8,2,33,7,17,2,0,0,1,0,3
12,4,8,2,51,17,35,15,1,0,0,0,1
12,4,8,2,18,5,21,6,2,1,0,0,1
12,4,8,2,18,5,21,6,2,1,0,0,0
25,9,27,12,63,20,22,5,1,0,1,0,3
25,9,27,12,160,71,46,7,0,0,1,1,2
25,9,27,12,42,18,23,2,0,0,1,0,3
25,9,27,12,56,10,26,2,0,0,1,0,3
25,9,27,12,179,85,39,11,0,0,1,1,2
25,9,27,12,42,10,19,7,0,0,1,1,2
25,9,27,12,40,10,29,8,0,0,1,0,3
25,9,27,12,42,26,21,5,0,0,1,1,2
25,9,27,12,21,9,8,4,0,0,1,1,2
25,9,27,12,48,10,33,4,0,0,1,0,3
25,9,27,12,4,0,6,3,0,0,1,0,3
25,9,27,12,25,11,5,2,0,0,3,3,2
25,9,27,12,25,11,5,2,0,0,3,3,2
25,9,27,12,25,11,5,2,0,0,3,3,2
25,9,27,12,10,6,4,4,0,0,2,1,3
25,9,27,12,28,5,15,5,0,0,1,0,3
25,9,27,12,10,6,4,4,0,0,2,1,2
25,9,27,12,45,12,34,10,0,0,1,1,2
25,9,27,12,13,8,10,2,0,0,2,0,3
25,9,27,12,13,8,10,2,0,0,2,0,3
25,9,27,12,32,20,6,0,0,0,1,1,2
25,9,27,12,63,20,22,5,1,0,1,0,1
8,5,14,8,10,2,6,3,0,0,3,0,3
8,5,14,8,10,2,6,3,0,0,3,0,3
8,5,14,8,10,2,6,3,0,0,3,0,3
8,5,14,8,57,48,26,3,0,0,1,1,2
8,5,14,8,85,54,31,9,0,0,1,1,2
8,5,14,8,24,7,3,0,0,0,2,1,3
8,5,14,8,24,7,3,0,0,0,2,1,2
8,5,14,8,9,5,2,0,0,0,1,1,2
37,11,24,8,75,15,24,8,0,0,1,0,3
37,11,24,8,61,37,15,2,0,0,1,1,2
37,11,24,8,76,35,26,3,0,0,2,1,3
37,11,24,8,59,25,34,8,0,0,1,1,2
37,11,24,8,85,54,31,9,0,0,1,0,3
37,11,24,8,50,10,27,5,0,0,1,0,3
37,11,24,8,111,55,29,2,0,0,1,1,2
37,11,24,8,51,28,23,4,0,0,1,0,3
37,11,24,8,76,35,26,3,0,0,2,1,2
37,11,24,8,39,23,12,2,0,0,1,1,2
37,11,24,8,19,11,22,11,0,0,1,1,2
37,11,24,8,129,56,24,1,0,0,1,0,3
37,11,24,8,56,16,13,5,0,0,1,1,2
37,11,24,8,41,27,21,9,0,0,1,0,3
37,11,24,8,23,6,11,0,0,0,1,0,3
37,11,24,8,33,16,18,6,0,0,1,1,2
37,11,24,8,57,36,16,4,1,0,0,0,1
37,11,24,8,50,18,31,6,1,0,0,0,1
37,11,24,8,83,10,38,18,1,0,0,0,1
22,8,23,7,160,71,46,7,0,0,1,1,2
22,8,23,7,26,7,16,4,0,0,1,0,3
22,8,23,7,39,23,12,2,0,0,1,1,2
22,8,23,7,63,31,33,8,0,0,2,2,2
22,8,23,7,63,31,33,8,0,0,2,2,2
22,8,23,7,112,55,50,8,0,0,1,1,2
22,8,23,7,56,16,13,5,0,0,2,0,3
22,8,23,7,56,16,13,5,0,0,2,0,3
22,8,23,7,30,1,26,12,0,0,1,0,3
22,8,23,7,21,9,8,4,0,0,1,1,2
22,8,23,7,51,17,19,6,0,0,1,0,3
22,8,23,7,39,23,21,7,1,0,0,0,1
43,29,27,6,80,14,22,2,0,0,1,0,3
43,29,27,6,48,35,30,13,0,0,1,0,3
43,29,27,6,40,12,13,4,0,0,1,0,3
43,29,27,6,59,26,21,3,0,0,1,0,3
43,29,27,6,115,39,71,10,0,0,2,0,3
43,29,27,6,39,23,21,7,0,0,1,0,3
43,29,27,6,25,21,3,1,0,0,1,1,2
43,29,27,6,79,27,36,7,0,0,1,0,3
43,29,27,6,80,64,5,1,0,0,1,1,2
43,29,27,6,149,60,33,4,0,0,1,0,3
43,29,27,6,69,48,25,4,0,0,1,1,2
43,29,27,6,115,39,71,10,0,0,2,0,3
43,29,27,6,135,52,61,16,0,0,2,0,3
43,29,27,6,56,10,26,2,0,0,2,1,3
43,29,27,6,166,47,52,4,0,0,0,0,4
43,29,27,6,56,10,26,2,0,0,2,1,2
43,29,27,6,146,44,62,22,0,0,1,0,3
43,29,27,6,135,52,61,16,0,0,2,0,3
43,29,27,6,35,13,22,2,0,0,1,1,2
43,29,27,6,26,17,9,1,0,0,1,0,3
43,29,27,6,63,31,33,8,1,0,0,0,1
43,29,27,6,49,38,41,17,1,1,0,0,0
43,29,27,6,4,3,2,0,1,0,0,0,1
43,29,27,6,27,21,19,15,1,1,0,0,0
34,8,22,7,63,31,33,8,0,0,1,1,2
34,8,22,7,111,55,29,2,0,0,1,1,2
34,8,22,7,66,31,43,12,0,0,1,0,3
34,8,22,7,77,21,21,4,0,0,2,0,3
34,8,22,7,90,12,56,7,0,0,1,0,3
34,8,22,7,166,47,52,4,0,0,1,0,3
34,8,22,7,83,10,38,18,0,0,1,0,3
34,8,22,7,76,35,26,3,0,0,1,0,3
34,8,22,7,86,41,28,3,0,0,1,1,2
34,8,22,7,77,21,21,4,0,0,2,0,3
34,8,22,7,146,49,47,18,1,0,1,0,3
34,8,22,7,39,23,12,2,1,0,1,1,2
34,8,22,7,6,2,2,1,0,0,1,0,3
34,8,22,7,22,11,7,1,0,0,1,0,3
34,8,22,7,42,26,21,5,1,0,0,0,1
34,8,22,7,146,49,47,18,1,0,1,0,1
34,8,22,7,32,20,6,0,1,0,0,0,1
34,8,22,7,39,23,12,2,1,0,1,1,1
34,8,22,7,14,3,7,2,1,0,0,0,1
47,28,23,5,253,52,35,9,0,0,2,1,3
47,28,23,5,156,83,61,6,0,0,1,0,3
47,28,23,5,90,12,56,7,0,0,1,0,3
47,28,23,5,56,7,40,6,0,0,1,0,3
47,28,23,5,243,135,49,22,1,1,4,1,3
47,28,23,5,146,44,62,22,0,0,1,0,3
47,28,23,5,97,63,11,1,0,0,1,1,2
47,28,23,5,23,7,18,5,0,0,1,0,3
47,28,23,5,243,135,49,22,1,1,4,1,2
47,28,23,5,243,135,49,22,1,1,4,1,3
47,28,23,5,57,20,21,6,0,0,1,1,2
47,28,23,5,157,73,27,4,0,0,1,0,3
47,28,23,5,74,25,33,8,0,0,1,0,3
47,28,23,5,243,135,49,22,1,1,4,1,3
47,28,23,5,253,52,35,9,0,0,2,1,2
47,28,23,5,243,135,49,22,1,1,4,1,0
47,28,23,5,51,17,19,6,1,1,0,0,0
47,28,23,5,160,71,46,7,1,0,0,0,1
47,28,23,5,58,29,31,14,1,1,0,0,0
47,28,23,5,57,17,25,5,1,0,0,0,1
47,28,23,5,115,32,33,10,1,0,0,0,1
47,28,23,5,72,31,25,7,1,0,0,0,1
47,28,23,5,45,15,36,12,1,1,0,0,0
50,18,31,6,253,52,35,9,0,0,1,0,3
50,18,31,6,216,112,24,0,0,0,1,0,3
50,18,31,6,15,10,5,1,0,0,1,1,2
50,18,31,6,199,71,22,1,0,0,5,2,3
50,18,31,6,61,37,15,2,0,0,2,1,2
50,18,31,6,199,71,22,1,0,0,5,2,2
50,18,31,6,40,5,29,4,0,0,1,0,3
50,18,31,6,54,13,30,4,1,0,1,0,3
50,18,31,6,128,67,47,3,1,0,1,1,2
50,18,31,6,166,47,52,4,0,0,3,0,3
50,18,31,6,37,11,24,8,0,0,1,0,3
50,18,31,6,57,36,16,4,0,0,1,0,3
50,18,31,6,166,47,52,4,0,0,3,0,3
50,18,31,6,61,37,15,2,0,0,2,1,3
50,18,31,6,199,71,22,1,0,0,5,2,3
50,18,31,6,166,47,52,4,0,0,3,0,3
50,18,31,6,56,10,26,2,0,0,1,0,3
50,18,31,6,199,71,22,1,0,0,5,2,2
50,18,31,6,45,7,28,11,0,0,1,0,3
50,18,31,6,77,44,25,0,0,0,2,1,2
50,18,31,6,32,13,9,2,0,0,1,0,3
50,18,31,6,199,71,22,1,0,0,5,2,3
50,18,31,6,77,44,25,0,0,0,2,1,3
50,18,31,6,31,9,13,4,0,0,1,0,3
50,18,31,6,78,23,17,5,1,0,1,0,3
50,18,31,6,111,29,55,9,0,0,1,0,3
50,18,31,6,109,48,55,17,2,0,0,0,1
50,18,31,6,128,67,47,3,1,0,1,1,1
50,18,31,6,54,13,30,4,1,0,1,0,1
50,18,31,6,14,2,12,0,1,0,0,0,1
50,18,31,6,78,23,17,5,1,0,1,0,1
50,18,31,6,109,48,55,17,2,0,0,0,1
50,18,31,6,23,9,12,1,1,0,0,0,1
16,9,15,5,24,3,33,7,0,0,1,0,3
16,9,15,5,68,17,30,4,0,0,1,0,3
16,9,15,5,128,41,47,11,0,0,1,1,2
16,9,15,5,89,37,41,10,0,0,1,1,2
16,9,15,5,115,39,71,10,0,0,1,0,3
16,9,15,5,31,9,21,1,0,0,1,0,3
16,9,15,5,74,39,41,20,0,0,1,0,3
16,9,15,5,10,3,10,2,0,0,1,0,3
16,9,15,5,99,76,27,6,0,0,1,1,2
16,9,15,5,101,31,52,20,0,0,1,1,2
16,9,15,5,33,7,17,2,0,0,1,0,3
16,9,15,5,63,31,33,8,1,1,0,0,0
46,23,11,1,136,37,42,10,0,0,1,0,3
46,23,11,1,118,63,21,2,0,0,1,0,3
46,23,11,1,166,47,52,4,1,0,4,0,3
46,23,11,1,166,47,52,4,1,0,4,0,3
46,23,11,1,166,47,52,4,1,0,4,0,3
46,23,11,1,166,47,52,4,1,0,4,0,3
46,23,11,1,14,6,7,1,0,0,1,0,3
46,23,11,1,16,5,7,1,0,0,1,0,3
46,23,11,1,7,3,2,0,0,0,1,1,2
46,23,11,1,166,47,52,4,1,0,4,0,1
46,23,11,1,63,21,34,9,3,2,0,0,0
46,23,11,1,63,21,34,9,3,2,0,0,1
46,23,11,1,111,29,55,9,5,2,0,0,0
46,23,11,1,63,31,33,8,1,1,0,0,0
46,23,11,1,66,31,43,12,1,0,0,0,1
46,23,11,1,14,3,7,2,1,0,0,0,1
46,23,11,1,42,10,19,7,1,0,0,0,1
46,23,11,1,111,29,55,9,5,2,0,0,0
46,23,11,1,63,21,34,9,3,2,0,0,0
46,23,11,1,109,48,55,17,1,1,0,0,0
46,23,11,1,75,41,24,3,1,0,0,0,1
46,23,11,1,77,44,25,0,2,0,0,0,1
46,23,11,1,111,29,55,9,5,2,0,0,1
46,23,11,1,128,67,47,3,1,0,0,0,1
46,23,11,1,75,15,24,8,1,0,0,0,1
46,23,11,1,63,25,31,4,2,0,0,0,1
46,23,11,1,83,10,38,18,1,1,0,0,0
46,23,11,1,111,29,55,9,5,2,0,0,1
46,23,11,1,15,3,14,3,3,2,0,0,0
46,23,11,1,12,3,9,2,1,1,0,0,0
46,23,11,1,27,23,22,8,1,1,0,0,0
46,23,11,1,111,29,55,9,5,2,0,0,1
46,23,11,1,77,44,25,0,2,0,0,0,1
46,23,11,1,15,3,14,3,3,2,0,0,0
46,23,11,1,63,25,31,4,2,0,0,0,1
46,23,11,1,15,3,14,3,3,2,0,0,1
46,23,11,1,61,29,37,5,1,0,0,0,1
72,31,25,7,83,18,39,15,0,0,1,0,3
72,31,25,7,243,135,49,22,0,0,4,3,3
72,31,25,7,47,28,23,5,0,0,1,0,3
72,31,25,7,253,52,35,9,0,0,1,0,3
72,31,25,7,243,135,49,22,0,0,4,3,2
72,31,25,7,243,135,49,22,0,0,4,3,2
72,31,25,7,90,63,14,11,1,1,5,1,3
72,31,25,7,66,9,40,17,0,0,1,0,3
72,31,25,7,31,9,21,1,0,0,1,0,3
72,31,25,7,243,135,49,22,0,0,4,3,2
72,31,25,7,90,63,14,11,1,1,5,1,3
72,31,25,7,21,10,5,3,0,0,1,1,2
72,31,25,7,90,63,14,11,1,1,5,1,2
72,31,25,7,89,37,41,10,0,0,1,1,2
72,31,25,7,90,63,14,11,1,1,5,1,3
72,31,25,7,94,60,25,10,1,0,1,0,3
72,31,25,7,90,63,14,11,1,1,5,1,3
72,31,25,7,179,85,39,11,1,0,1,0,3
72,31,25,7,10,1,1,0,0,0,1,0,3
72,31,25,7,52,28,26,6,2,0,1,0,3
72,31,25,7,149,60,33,4,1,0,0,0,1
72,31,25,7,60,40,58,26,1,1,0,0,0
72,31,25,7,179,85,39,11,1,0,1,0,1
72,31,25,7,63,20,31,19,1,0,0,0,1
72,31,25,7,101,31,52,20,1,0,0,0,1
72,31,25,7,13,7,11,3,1,0,0,0,1
72,31,25,7,52,28,26,6,2,0,1,0,1
72,31,25,7,52,22,20,8,1,1,0,0,0
72,31,25,7,41,27,21,9,2,1,0,0,0
72,31,25,7,94,60,25,10,1,0,1,0,1
72,31,25,7,14,10,7,5,1,0,0,0,1
72,31,25,7,90,63,14,11,1,1,5,1,0
72,31,25,7,33,16,18,6,1,0,0,0,1
72,31,25,7,52,28,26,6,2,0,1,0,1
72,31,25,7,41,27,21,9,2,1,0,0,1
72,31,25,7,4,4,2,1,1,0,0,0,1
28,6,14,7,129,56,24,1,0,0,3,1,2
28,6,14,7,129,56,24,1,0,0,3,1,3
28,6,14,7,52,29,20,6,0,0,1,0,3
28,6,14,7,128,67,47,3,0,0,1,1,2
28,6,14,7,129,56,24,1,0,0,3,1,3
28,6,14,7,63,25,31,4,0,0,1,0,3
28,6,14,7,58,24,21,4,0,0,2,0,3
28,6,14,7,58,24,21,4,0,0,2,0,3
28,6,14,7,40,12,16,4,0,0,1,1,2
28,6,14,7,109,48,55,17,0,0,1,1,2
28,6,14,7,48,24,17,2,2,0,0,0,1
28,6,14,7,48,24,17,2,2,0,0,0,1
63,20,31,19,253,52,35,9,0,0,1,0,3
63,20,31,19,57,20,21,6,1,1,1,1,2
63,20,31,19,115,32,33,10,0,0,1,0,3
63,20,31,19,160,78,42,6,0,0,1,1,2
63,20,31,19,243,135,49,22,0,0,2,2,2
63,20,31,19,156,83,61,6,0,0,1,1,2
63,20,31,19,37,15,15,5,0,0,1,1,2
63,20,31,19,149,60,33,4,0,0,1,1,2
63,20,31,19,120,47,39,13,0,0,3,1,3
63,20,31,19,120,47,39,13,0,0,3,1,2
63,20,31,19,89,37,35,10,0,0,2,0,3
63,20,31,19,81,13,42,6,1,0,1,0,3
63,20,31,19,75,33,26,4,0,0,1,1,2
63,20,31,19,89,37,35,10,0,0,2,0,3
63,20,31,19,138,72,14,4,0,0,2,2,2
63,20,31,19,80,64,5,1,0,0,2,2,2
63,20,31,19,80,64,5,1,0,0,2,2,2
63,20,31,19,243,135,49,22,0,0,2,2,2
63,20,31,19,89,37,41,10,1,0,2,2,2
63,20,31,19,72,31,25,7,0,0,1,0,3
63,20,31,19,120,47,39,13,0,0,3,1,3
63,20,31,19,67,19,46,15,0,0,1,1,2
63,20,31,19,89,37,41,10,1,0,2,2,2
63,20,31,19,62,37,21,3,0,0,1,0,3
63,20,31,19,138,72,14,4,0,0,2,2,2
63,20,31,19,72,41,46,19,0,0,1,1,2
63,20,31,19,50,33,29,7,0,0,0,0,4
63,20,31,19,18,11,16,1,1,0,0,0,1
63,20,31,19,63,31,33,8,1,0,0,0,1
63,20,31,19,41,15,19,4,3,1,0,0,1
63,20,31,19,61,29,37,5,1,0,0,0,1
63,20,31,19,60,40,58,26,2,0,0,0,1
63,20,31,19,56,7,40,6,1,0,0,0,1
63,20,31,19,79,27,36,7,1,1,0,0,0
63,20,31,19,41,15,19,4,3,1,0,0,1
63,20,31,19,60,40,58,26,2,0,0,0,1
63,20,31,19,89,37,41,10,1,0,2,2,1
63,20,31,19,81,13,42,6,1,0,1,0,1
63,20,31,19,15,4,13,3,1,0,0,0,1
63,20,31,19,87,28,12,4,1,0,0,0,1
63,20,31,19,77,14,57,15,1,0,0,0,1
63,20,31,19,65,43,53,21,2,0,0,0,1
63,20,31,19,41,15,19,4,3,1,0,0,0
63,20,31,19,57,20,21,6,1,1,1,1,0
63,20,31,19,43,14,17,1,1,0,0,0,1
63,20,31,19,135,52,61,16,1,0,0,0,1
63,20,31,19,18,2,15,5,1,0,0,0,1
63,20,31,19,65,43,53,21,2,0,0,0,1
63,20,31,19,13,4,4,0,1,0,0,0,1
63,20,31,19,33,7,17,2,1,0,0,0,1
63,20,31,19,166,47,52,4,1,1,0,0,0
7,5,1,0,57,20,21,6,0,0,1,0,3
7,5,1,0,115,32,33,10,1,0,0,0,1
51,17,19,6,47,28,23,5,0,0,1,1,2
51,17,19,6,86,32,21,4,0,0,2,0,3
51,17,19,6,38,13,9,2,0,0,1,0,3
51,17,19,6,79,27,36,7,0,0,1,0,3
51,17,19,6,128,67,47,3,0,0,1,0,3
51,17,19,6,86,32,21,4,0,0,2,0,3
51,17,19,6,112,37,16,7,0,0,1,0,3
51,17,19,6,61,37,15,2,0,0,1,0,3
51,17,19,6,67,10,27,10,0,0,1,0,3
51,17,19,6,84,25,34,13,1,0,1,1,2
51,17,19,6,23,10,14,5,0,0,1,1,2
51,17,19,6,52,22,20,8,1,0,1,0,3
51,17,19,6,32,20,6,0,0,0,1,0,3
51,17,19,6,41,27,21,9,0,0,1,1,2
51,17,19,6,27,14,16,5,1,0,1,0,3
51,17,19,6,135,52,61,16,1,0,0,0,1
51,17,19,6,36,22,24,11,3,2,0,0,0
51,17,19,6,40,5,29,4,1,0,0,0,1
51,17,19,6,51,28,23,4,1,0,0,0,1
51,17,19,6,115,39,71,10,1,0,0,0,1
51,17,19,6,36,22,24,11,3,2,0,0,0
51,17,19,6,87,27,25,5,1,1,0,0,0
51,17,19,6,84,25,34,13,1,0,1,1,1
51,17,19,6,36,22,24,11,3,2,0,0,1
51,17,19,6,39,23,21,7,2,0,0,0,1
51,17,19,6,56,10,26,2,1,0,0,0,1
51,17,19,6,39,23,21,7,2,0,0,0,1
51,17,19,6,21,7,12,5,1,1,0,0,0
51,17,19,6,52,22,20,8,1,0,1,0,1
51,17,19,6,22,8,23,7,1,0,0,0,1
51,17,19,6,67,10,27,10,0,0,1,0,4
51,17,19,6,59,25,34,8,1,0,0,0,1
51,17,19,6,27,14,16,5,1,0,1,0,1
41,15,19,4,253,52,35,9,0,0,3,1,2
41,15,19,4,130,63,19,5,0,0,1,0,3
41,15,19,4,101,31,52,20,0,0,1,0,3
41,15,19,4,53,25,38,12,0,0,2,0,3
41,15,19,4,253,52,35,9,0,0,3,1,3
41,15,19,4,53,25,38,12,0,0,2,0,3
41,15,19,4,253,52,35,9,0,0,3,1,3
41,15,19,4,66,51,30,10,0,0,1,0,3
41,15,19,4,146,49,47,18,0,0,2,0,3
41,15,19,4,63,20,31,19,0,0,3,1,3
41,15,19,4,89,37,35,10,0,0,1,0,3
41,15,19,4,146,49,47,18,0,0,2,0,3
41,15,19,4,63,20,31,19,0,0,3,1,3
41,15,19,4,63,20,31,19,0,0,3,1,2
41,15,19,4,22,9,8,0,0,0,1,1,2
41,15,19,4,27,10,6,2,0,0,1,1,2
41,15,19,4,17,5,37,8,1,0,0,0,1
41,15,19,4,40,28,25,10,1,1,0,0,0
41,15,19,4,40,5,29,4,1,0,0,0,1
41,15,19,4,60,26,49,17,1,0,0,0,1
41,15,19,4,56,7,40,6,1,0,0,0,1
41,15,19,4,75,15,24,8,1,1,0,0,0
41,15,19,4,24,3,33,7,1,0,0,0,1
41,15,19,4,18,2,15,5,1,0,0,0,1
41,15,19,4,26,4,26,2,2,0,0,0,1
41,15,19,4,67,10,27,10,1,0,0,0,1
41,15,19,4,26,4,26,2,2,0,0,0,1
41,15,19,4,65,43,53,21,1,0,0,0,1
41,15,19,4,57,20,21,6,1,1,0,0,0
41,15,19,4,52,28,26,6,1,0,0,0,1
66,31,43,12,84,25,34,13,1,1,3,0,3
66,31,43,12,86,41,28,3,0,0,3,0,3
66,31,43,12,72,41,46,19,0,0,1,0,3
66,31,43,12,56,10,26,2,0,0,3,1,3
66,31,43,12,86,41,28,3,0,0,3,0,3
66,31,43,12,110,76,34,17,1,0,2,0,3
66,31,43,12,110,76,34,17,1,0,2,0,3
66,31,43,12,84,25,34,13,1,1,3,0,3
66,31,43,12,84,25,34,13,1,1,3,0,3
66,31,43,12,47,26,25,6,0,0,1,0,3
66,31,43,12,135,52,61,16,0,0,4,0,3
66,31,43,12,107,55,60,2,0,0,1,1,2
66,31,43,12,160,71,46,7,0,0,1,1,2
66,31,43,12,74,25,33,8,0,0,3,0,3
66,31,43,12,16,6,6,3,0,0,1,0,3
66,31,43,12,135,52,61,16,0,0,4,0,3
66,31,43,12,135,52,61,16,0,0,4,0,3
66,31,43,12,51,28,23,4,0,0,1,1,2
66,31,43,12,86,41,28,3,0,0,3,0,3
66,31,43,12,89,37,35,10,0,0,1,1,2
66,31,43,12,74,25,33,8,0,0,3,0,3
66,31,43,12,76,35,26,3,0,0,2,2,2
66,31,43,12,74,25,33,8,0,0,3,0,3
66,31,43,12,56,10,26,2,0,0,3,1,3
66,31,43,12,46,23,11,1,0,0,1,0,3
66,31,43,12,50,12,17,1,0,0,2,0,3
66,31,43,12,50,12,17,1,0,0,2,0,3
66,31,43,12,135,52,61,16,0,0,4,0,3
66,31,43,12,76,35,26,3,0,0,2,2,2
66,31,43,12,56,10,26,2,0,0,3,1,2
66,31,43,12,63,16,29,7,1,0,1,1,2
66,31,43,12,75,15,24,8,0,0,1,1,2
66,31,43,12,79,27,36,7,1,0,1,0,3
66,31,43,12,71,19,10,2,0,0,1,1,2
66,31,43,12,66,9,40,17,0,0,1,0,3
66,31,43,12,27,15,20,3,1,1,1,0,3
66,31,43,12,6,2,2,1,1,1,1,0,3
66,31,43,12,84,25,34,13,1,1,3,0,0
66,31,43,12,115,39,71,10,1,0,0,0,1
66,31,43,12,110,76,34,17,1,0,2,0,1
66,31,43,12,112,55,50,8,1,0,0,0,1
66,31,43,12,85,54,31,9,1,1,0,0,0
66,31,43,12,60,26,49,17,1,1,0,0,0
66,31,43,12,63,16,29,7,1,0,1,1,1
66,31,43,12,35,13,22,2,1,0,0,0,1
66,31,43,12,77,22,31,10,1,0,0,0,1
66,31,43,12,111,29,55,9,1,0,0,0,1
66,31,43,12,29,15,14,2,1,0,0,0,1
66,31,43,12,79,27,36,7,1,0,1,0,1
66,31,43,12,14,6,7,1,1,0,0,0,1
66,31,43,12,36,23,17,6,1,0,0,0,1
66,31,43,12,90,12,56,7,1,0,0,0,1
66,31,43,12,36,22,24,11,1,1,0,0,0
66,31,43,12,34,8,22,7,1,0,0,0,1
66,31,43,12,83,10,38,18,3,3,0,0,0
66,31,43,12,67,10,27,10,1,0,0,0,1
66,31,43,12,83,10,38,18,3,3,0,0,0
66,31,43,12,59,26,21,3,1,0,0,0,1
66,31,43,12,15,4,13,3,1,0,0,0,1
66,31,43,12,27,15,20,3,1,1,1,0,0
66,31,43,12,83,10,38,18,3,3,0,0,0
66,31,43,12,6,2,2,1,1,1,1,0,0
27,21,19,15,69,48,25,4,0,0,1,1,2
27,21,19,15,115,39,71,10,0,0,1,1,2
27,21,19,15,59,25,34,8,0,0,1,1,2
27,21,19,15,75,33,26,4,0,0,2,1,2
27,21,19,15,49,38,41,17,0,0,1,1,2
27,21,19,15,50,9,17,7,0,0,1,0,3
27,21,19,15,14,6,7,1,0,0,1,1,2
27,21,19,15,46,18,27,7,0,0,1,0,3
27,21,19,15,75,33,26,4,0,0,2,1,3
27,21,19,15,43,36,14,3,0,0,2,2,2
27,21,19,15,92,24,40,2,0,0,1,1,2
27,21,19,15,43,36,14,3,0,0,2,2,2
27,21,19,15,95,45,45,7,0,0,1,1,2
27,21,19,15,43,29,27,6,0,0,1,1,2
27,21,19,15,65,43,53,21,1,1,0,0,0
27,21,19,15,51,20,20,8,0,0,0,0,4
27,21,19,15,11,2,9,2,1,0,0,0,1
19,3,12,4,157,73,27,4,0,0,1,0,3
19,3,12,4,120,47,39,13,0,0,1,0,3
19,3,12,4,56,18,22,10,0,0,2,1,2
19,3,12,4,95,45,45,7,0,0,2,2,2
19,3,12,4,19,4,7,0,0,0,1,0,3
19,3,12,4,95,45,45,7,0,0,2,2,2
19,3,12,4,56,18,22,10,0,0,2,1,3
19,3,12,4,53,25,38,12,1,0,1,1,2
